Date,Open,High,Low,Close,Adj Close,Volume
2016-05-26,304.876007,313.783997,304.876007,309.829987,277.522186,13531993
2016-05-27,310.592010,316.308990,309.210999,314.022003,281.277100,4622976
2016-05-30,316.355988,318.786011,306.256989,307.114990,275.090332,6946409
2016-05-31,309.162994,321.549011,305.114014,318.546997,285.330200,10540175
2016-06-01,320.023987,323.549011,313.830994,316.450989,283.452820,6804641
2016-06-02,316.308990,325.740997,314.737000,324.549988,290.707245,5849447
2016-06-03,327.740997,331.838013,320.501007,322.549011,288.914917,9270545
2016-06-06,319.166992,324.596985,316.450989,321.881989,288.317444,5216325
2016-06-07,323.502014,327.597992,321.119995,326.407990,292.371521,4092022
2016-06-08,327.027008,330.075989,322.501007,325.359985,291.432800,4688231
2016-06-09,323.929993,330.313995,323.929993,325.884003,291.902130,6230378
2016-06-10,325.835999,328.217987,317.738007,318.595001,285.373230,5779588
2016-06-13,312.782990,314.355011,305.828003,307.829010,275.729858,6902942
2016-06-14,309.639008,311.973999,306.114014,309.592010,277.308990,4207422
2016-06-15,310.687012,315.832001,308.496002,314.640991,281.831512,4339272
2016-06-16,313.927002,317.738007,308.782013,314.878998,282.044708,6812905
2016-06-17,317.260986,317.738007,308.496002,310.067993,277.735352,5985789
2016-06-20,309.067993,321.024994,307.542999,320.358002,286.952362,6508348
2016-06-21,320.119995,321.739014,317.023010,318.261993,285.074951,3664131
2016-06-22,318.213989,318.213989,311.592987,316.737000,283.708984,4856631
2016-06-23,315.832001,320.071991,312.117004,318.165985,284.988953,4916882
2016-06-24,292.584991,301.446014,282.295990,297.872986,266.812042,15125596
2016-06-27,295.109985,297.778015,292.967010,295.825012,264.977600,6905453
2016-06-28,296.730011,299.540009,292.489990,296.777008,265.830353,8319283
2016-06-29,299.158997,302.018005,297.825012,298.778015,267.622681,5894611
2016-06-30,300.778992,308.924988,300.303009,306.734009,274.749054,6709339
2016-07-01,311.069000,315.260986,310.972992,312.592987,279.997101,5242005
2016-07-04,313.165009,318.118988,312.450012,315.593994,282.685150,3393168
2016-07-05,316.785004,321.453003,314.640991,317.881012,284.733673,4139013
2016-07-07,318.404999,321.309998,301.351013,302.683990,271.121368,10629149
2016-07-08,300.063995,304.303986,297.348999,303.303986,271.676697,8149659
2016-07-11,309.639008,314.117004,304.541992,311.545013,279.058380,8074066
2016-07-12,314.355011,327.597992,313.450012,326.122009,292.115326,10377039
2016-07-13,328.407990,341.699005,328.027008,340.842010,305.300415,14007881
2016-07-14,341.842010,344.270996,336.649994,342.317993,306.622467,8366294
2016-07-15,342.317993,356.704987,339.889008,355.274994,318.228363,14097462
2016-07-18,355.799011,361.467987,346.320007,348.368011,312.041626,8079269
2016-07-19,350.558990,354.084991,345.223999,352.751007,315.967560,8655117
2016-07-20,354.609009,355.371002,349.083008,351.036011,314.431396,6200262
2016-07-21,352.513000,352.513000,344.032990,345.175995,309.182465,5608432
2016-07-22,345.175995,351.464996,339.602997,348.178009,311.871429,7738665
2016-07-25,347.748993,350.416992,345.033997,346.463013,310.335266,5958031
2016-07-26,346.700989,357.276001,345.890991,350.416992,313.876923,8185644
2016-07-27,351.464996,352.989014,337.364014,345.890991,309.822906,10872890
2016-07-28,341.079987,342.222992,332.171997,333.315002,305.627014,11048917
2016-07-29,334.458008,342.032013,334.458008,338.269012,310.169495,8763415
2016-08-01,339.316986,349.273010,337.506989,347.605988,318.730865,10582499
2016-08-02,349.130005,353.178986,343.079987,344.747986,316.110260,8510230
2016-08-03,347.415009,349.130005,338.126007,341.127014,312.790100,6031847
2016-08-04,343.365997,357.181000,340.507996,356.132996,326.549561,10117557
2016-08-05,360.134003,364.898010,358.704987,363.660004,333.451324,9570210
2016-08-08,364.325989,366.326996,358.467010,361.610992,331.572510,6992920
2016-08-09,361.087006,364.373993,355.941986,357.609985,327.903839,5897270
2016-08-10,360.039001,361.467987,350.750000,352.798004,323.491608,4821908
2016-08-11,352.798004,355.941986,344.414001,350.941010,321.788879,4638771
2016-08-12,352.513000,360.467987,351.893005,357.037994,327.379395,4629840
2016-08-16,357.276001,362.993011,355.417999,361.230011,331.223175,6406940
2016-08-17,361.992004,374.377991,361.992004,373.329987,342.318054,9817121
2016-08-18,373.949005,375.282990,366.898987,368.899994,338.256042,6214097
2016-08-19,370.756989,375.997986,365.375000,373.615997,342.580292,9391067
2016-08-22,372.996002,372.996002,366.326996,369.804993,339.085876,5839420
2016-08-23,369.614014,372.519989,360.277008,366.946991,336.465302,7054242
2016-08-24,367.375000,368.994995,360.848999,361.992004,331.921875,4473290
2016-08-25,363.660004,364.230988,352.989014,354.704010,325.239288,5010504
2016-08-26,357.276001,358.181000,349.940002,351.989014,322.749817,4525688
2016-08-29,351.464996,357.704987,350.368988,356.084991,326.505554,3902694
2016-08-30,357.609985,361.563995,357.276001,359.895996,329.999969,3993166
2016-08-31,360.134003,363.325989,351.368988,352.608002,323.317383,4755103
2016-09-01,353.751007,359.848999,352.036011,356.894989,327.248260,4674333
2016-09-02,358.181000,358.420013,352.894012,356.514008,326.898926,2964404
2016-09-06,357.276001,368.471008,356.704987,367.518005,336.988831,6117647
2016-09-07,368.803986,375.520996,368.328003,371.519989,340.658386,7310547
2016-09-08,371.804993,389.287994,371.804993,383.953003,352.058594,11792077
2016-09-09,385.763000,387.669006,374.664001,375.950012,344.720428,6258656
2016-09-12,366.803986,367.661011,353.084015,355.657013,326.113098,7050600
2016-09-14,352.513000,360.134003,345.985992,356.227997,326.636719,11656284
2016-09-15,356.324005,357.372009,346.558014,349.083008,320.085205,5116880
2016-09-16,352.036011,354.322998,340.699005,341.890015,313.489716,6377155
2016-09-19,342.984985,346.748993,338.506989,344.557007,315.935181,5375683
2016-09-20,347.082001,352.513000,342.270996,348.321014,319.386536,5980466
2016-09-21,348.035004,354.894012,348.035004,352.321991,323.055115,7209722
2016-09-22,359.848999,361.848999,355.179993,359.420013,329.563568,7000270
2016-09-23,359.515015,360.515991,353.464996,354.417999,324.977020,4683215
2016-09-26,353.799011,358.752991,350.988007,352.273987,323.011139,4567514
2016-09-27,354.989990,356.894989,349.273010,350.558990,321.438599,4622449
2016-09-28,350.845001,364.135986,350.845001,362.372986,332.271210,6653431
2016-09-29,365.231995,365.708008,347.748993,351.368988,322.181305,14023902
2016-09-30,350.463989,359.609985,346.128998,356.562012,326.942932,5779306
2016-10-03,359.085999,366.613007,358.515015,364.755005,334.455383,4703094
2016-10-04,367.756012,374.425995,364.325989,372.662994,341.706451,8946262
2016-10-05,376.522003,377.760010,370.614990,372.234009,341.313110,5410573
2016-10-06,374.234985,377.140991,368.279999,371.424011,340.570374,8113923
2016-10-07,374.329987,388.334991,371.757996,387.334991,355.159698,12186351
2016-10-10,390.527008,400.816010,389.669006,398.625000,365.511841,12219927
2016-10-13,394.433014,400.529999,389.479004,394.242004,361.492889,11657001
2016-10-14,396.338013,397.768005,390.145996,392.812988,360.182617,5537091
2016-10-17,392.717987,396.148010,388.334991,391.384003,358.872314,7045950
2016-10-18,394.813995,406.342010,392.622986,404.864990,371.233459,7961154
2016-10-19,405.865997,407.532990,401.292999,405.865997,372.151337,5220458
2016-10-20,407.532990,411.487000,405.151001,408.295013,374.378540,5313793
2016-10-21,406.819000,408.200012,401.769012,407.009003,373.199371,4329297
2016-10-24,407.247009,411.010986,404.912994,405.912994,372.194427,3024957
2016-10-25,390.622009,399.386993,389.049988,395.623993,362.760101,9128436
2016-10-26,394.765991,399.006012,372.424988,379.760986,348.214813,8714346
2016-10-27,369.661987,381.095001,365.231995,378.378998,346.947601,14389843
2016-10-28,379.903992,387.286987,378.570007,386.286987,354.198730,7124913
2016-11-01,385.714996,403.912994,382.143005,397.958008,364.900208,9943710
2016-11-02,386.811005,396.720001,386.811005,393.813995,361.100464,7777754
2016-11-03,391.575012,399.864014,379.808014,384.239014,352.320892,8915533
2016-11-04,384.809998,388.334991,379.427002,384.048004,352.145721,5349122
2016-11-07,387.096985,395.718994,387.096985,393.098999,360.444855,4740369
2016-11-08,394.433014,395.766998,386.334991,389.335999,356.994476,3414812
2016-11-09,362.040009,384.809998,359.182007,380.475006,348.869537,6205544
2016-11-10,388.669006,418.536987,388.669006,416.346008,381.760803,11438663
2016-11-11,412.058990,420.632996,403.959991,406.342010,372.587799,9166446
2016-11-15,392.050995,398.243988,372.519989,374.472992,343.366058,9712565
2016-11-16,378.235992,382.428009,362.850006,374.187012,343.103882,8639027
2016-11-17,374.902008,379.760986,368.709015,374.187012,343.103882,4578141
2016-11-18,371.614990,392.908997,363.230988,366.898987,336.421234,4891327
2016-11-21,367.231995,371.186005,348.987000,353.894012,324.496582,6892010
2016-11-22,358.895996,361.753998,355.179993,360.182007,330.262238,4348985
2016-11-23,362.993011,376.140015,362.088013,374.140015,343.060760,5378420
2016-11-24,368.756989,381.761993,367.375000,379.332001,347.821472,7470140
2016-11-25,380.141998,393.957001,378.713013,389.431000,357.081543,7442236
2016-11-28,388.621002,392.242004,383.428986,387.382996,355.203674,4911335
2016-11-29,395.385986,397.863007,388.526001,389.622009,357.256714,6313722
2016-11-30,390.335999,396.338013,385.191010,395.433014,362.585022,5645227
2016-12-01,397.625000,398.720001,388.477997,390.240997,357.824249,3226346
2016-12-02,386.667999,392.432007,385.286987,387.191986,355.028534,3802875
2016-12-05,388.334991,395.005005,385.429993,393.957001,361.231598,3673745
2016-12-06,394.433014,400.816010,392.527008,398.673004,365.555847,4076121
2016-12-07,399.481995,401.483002,389.382996,392.432007,359.833282,4933531
2016-12-08,397.958008,412.296997,397.290985,410.915009,376.780914,9914277
2016-12-09,412.248993,414.773987,408.152008,410.200989,376.126251,4297653
2016-12-12,408.628998,410.105011,403.151001,404.151001,370.578796,2615201
2016-12-13,408.675995,408.675995,397.768005,401.196991,367.870148,3353663
2016-12-14,402.054993,406.056000,397.053009,398.006012,364.944244,3408359
2016-12-15,395.957001,407.200012,393.337006,399.481995,366.297607,4675145
2016-12-16,402.816986,402.816986,393.003998,394.480988,361.712036,3723892
2016-12-19,391.575012,396.623993,389.765015,390.954987,358.478943,2463831
2016-12-20,392.337006,394.433014,382.143005,384.428986,352.495087,3716745
2016-12-21,385.858002,389.002014,382.428009,385.381989,353.368927,2883590
2016-12-22,385.381989,386.667999,371.804993,373.662994,342.623383,4287075
2016-12-23,374.902008,376.855011,368.756989,372.377014,341.444244,4190172
2016-12-26,370.138000,371.186005,360.610992,362.135010,332.053009,3392456
2016-12-27,363.945007,376.045013,359.515015,373.854004,342.798523,4087216
2016-12-28,374.759003,375.140015,368.233002,370.091003,339.348114,4135649
2016-12-29,370.138000,375.282990,368.946991,373.806000,342.754517,3591776
2016-12-30,374.425995,376.712006,369.756989,372.757996,341.793549,3206575
2017-01-02,374.854004,389.049988,370.519012,387.526001,355.334808,5854848
2017-01-03,387.811005,389.574005,382.286011,384.239014,352.320892,3504437
2017-01-04,385.001007,389.669006,382.428009,386.286987,354.198730,3509934
2017-01-05,389.765015,402.531006,388.049988,399.481995,366.297607,7553272
2017-01-06,400.626007,405.294006,395.957001,399.721008,366.516754,4343359
2017-01-09,403.674011,404.151001,399.529999,402.054993,368.656921,3277683
2017-01-10,402.721985,412.058990,402.626007,411.487000,377.305389,5372486
2017-01-11,414.726013,429.636993,414.106995,427.063995,391.588440,11998331
2017-01-12,427.778992,429.826996,422.300995,426.397003,390.976868,5627446
2017-01-13,428.730988,429.113007,420.346985,425.253998,389.928802,4442099
2017-01-16,423.252991,437.782990,422.300995,436.782013,400.499176,7007130
2017-01-17,437.354004,437.877991,429.588989,432.781006,396.830566,3508542
2017-01-18,433.256989,447.786011,432.781006,446.213989,409.147675,9569204
2017-01-19,446.548004,446.643005,440.497986,445.071014,408.099640,3615971
2017-01-20,443.975006,445.690002,431.209015,433.019012,397.048798,5171755
2017-01-23,429.588989,442.070007,429.303009,439.973999,403.426025,4565768
2017-01-24,440.164001,444.451996,436.877014,442.308014,405.566162,3916915
2017-01-25,444.928009,454.217010,444.071014,447.309998,410.152618,6620476
2017-01-27,447.643005,451.407013,441.450989,447.118988,409.977478,5224333
2017-01-30,446.356995,446.356995,438.402008,440.212006,403.644287,3487583
2017-01-31,438.449005,449.119995,438.354004,441.165009,404.518097,4769178
2017-02-01,442.117004,453.407013,435.544006,452.169006,414.608002,5849062
2017-02-02,451.121002,458.170990,444.213013,454.407990,416.661011,6285175
2017-02-03,454.359985,457.313995,446.023987,450.454010,413.035492,5546923
2017-02-06,451.977997,455.027008,446.976013,451.026001,413.559967,5045328
2017-02-07,452.644989,457.122986,447.834015,450.454010,413.035492,5076566
2017-02-08,462.076996,462.458008,445.356995,448.404999,411.156677,11847392
2017-02-09,447.453003,451.026001,434.924011,438.115997,401.722351,6807510
2017-02-10,444.928009,449.501007,438.782990,446.071014,409.016571,8304594
2017-02-13,450.786987,454.454987,447.881989,450.263000,412.860352,5141798
2017-02-14,451.502014,452.407013,444.071014,450.072998,412.686127,3413010
2017-02-15,450.359009,452.312012,435.639008,438.354004,401.940582,4438486
2017-02-16,442.737000,449.214996,434.114014,447.739014,410.546051,5059497
2017-02-17,449.977997,452.407013,444.595001,446.071014,409.016571,4116690
2017-02-20,445.881012,465.888000,442.783997,464.029999,425.483734,8859904
2017-02-21,465.841003,472.462006,462.076996,467.746002,428.891052,8463740
2017-02-22,467.269989,468.221985,457.885010,461.171997,422.863129,5259098
2017-02-23,462.173004,464.839996,455.550995,462.791992,424.348572,5049101
2017-02-27,462.268005,465.078003,456.837006,457.885010,419.849182,2866360
2017-02-28,458.743011,462.791992,457.742004,459.885986,421.683960,3571696
2017-03-01,462.076996,478.750000,460.553009,476.701996,437.103058,8099374
2017-03-02,478.273987,481.704010,468.984985,471.270996,432.123230,6006434
2017-03-03,471.175995,474.225006,466.411987,471.700012,432.516602,3524480
2017-03-06,471.700012,477.321014,467.079010,469.412994,430.419556,4359472
2017-03-07,470.175995,470.652008,457.933014,459.218994,421.072357,5377344
2017-03-08,461.981995,463.411011,447.881989,450.119995,412.729218,6229750
2017-03-09,449.596008,452.882996,445.595001,447.261993,410.108612,4718814
2017-03-10,446.356995,451.977997,440.355011,445.643005,408.624115,4748019
2017-03-14,456.360992,456.360992,448.214996,450.216003,412.817261,5841670
