Date,Open,High,Low,Close,Adj Close,Volume
2015-12-30,16699.000000,16703.000000,16439.800781,16529.800781,15948.946289,28898
2015-12-31,16590.000000,16920.000000,16541.900391,16855.599609,16263.296875,34039
2016-01-01,16879.000000,17689.599609,16772.699219,17370.800781,16760.394531,59966
2016-01-04,17519.900391,17974.900391,17440.099609,17495.300781,16880.519531,91743
2016-01-05,17575.000000,17771.199219,17110.900391,17159.900391,16556.904297,56349
2016-01-06,17287.000000,17614.900391,17220.000000,17525.099609,16909.271484,48794
2016-01-07,17390.000000,17448.300781,16919.500000,17035.699219,16437.066406,49624
2016-01-08,17060.000000,17480.000000,17060.000000,17241.400391,16635.539063,28252
2016-01-11,17160.000000,17410.000000,16903.000000,17239.099609,16633.320313,30291
2016-01-12,17399.800781,17400.000000,16980.900391,17066.800781,16467.076172,29690
2016-01-13,17288.000000,17288.000000,16674.699219,17062.699219,16463.119141,45070
2016-01-14,16890.000000,17095.199219,16749.900391,16988.000000,16391.044922,37067
2016-01-15,17010.000000,17188.000000,16051.000000,16240.799805,15670.100586,33970
2016-01-18,16247.299805,16277.000000,15250.000000,15459.500000,14916.255859,48522
2016-01-19,15450.000000,15911.400391,14800.000000,15823.799805,15267.753906,62933
2016-01-20,15601.000000,15735.500000,15030.000000,15538.799805,14992.769531,43884
2016-01-21,15788.799805,15911.900391,15380.000000,15552.200195,15005.699219,45859
2016-01-22,15885.000000,16583.099609,15705.099609,16472.400391,15893.562500,55039
2016-01-25,16777.500000,16777.500000,16355.500000,16416.199219,15839.336914,22832
2016-01-27,16454.000000,16476.699219,16112.000000,16232.099609,15661.706055,26550
2016-01-28,16232.000000,16288.000000,15889.000000,15959.000000,15398.205078,37067
2016-01-29,16000.000000,16650.900391,15844.099609,16546.599609,15965.155273,57402
2016-02-01,16800.000000,17109.000000,16600.199219,17073.800781,16473.830078,43914
2016-02-02,17199.000000,17397.000000,17002.000000,17197.099609,16592.798828,49134
2016-02-03,17010.000000,17218.000000,16617.400391,16754.199219,16165.459961,64166
2016-02-04,16901.000000,17297.000000,16750.000000,16894.300781,16300.637695,46813
2016-02-05,17060.000000,18450.000000,16898.400391,18119.199219,17482.494141,216944
2016-02-08,18374.000000,18888.699219,18230.000000,18384.800781,17738.763672,103277
2016-02-09,18200.000000,18368.699219,17977.599609,18175.800781,17537.107422,36583
2016-02-10,18137.000000,18231.500000,17810.000000,17909.900391,17280.546875,48806
2016-02-11,17750.000000,18000.000000,17562.199219,17619.300781,17000.162109,125878
2016-02-12,17720.000000,18250.000000,17397.800781,17993.699219,17361.404297,81774
2016-02-15,18275.300781,18900.000000,18275.300781,18772.199219,18112.548828,56482
2016-02-16,18900.000000,18910.900391,18636.000000,18690.300781,18033.525391,85974
2016-02-17,18700.000000,19250.000000,18519.000000,18802.500000,18141.783203,182056
2016-02-18,18999.900391,18999.900391,18523.599609,18694.599609,18037.673828,60123
2016-02-19,18550.000000,18898.900391,18223.599609,18626.400391,17971.875000,28356
2016-02-22,18798.000000,19000.000000,18675.099609,18918.699219,18253.900391,25491
2016-02-23,19101.000000,19194.900391,18900.000000,19003.800781,18336.011719,47605
2016-02-24,18937.199219,19420.000000,18777.300781,19094.699219,18423.712891,38130
2016-02-25,19049.199219,19189.800781,18653.000000,18888.800781,18225.052734,71703
2016-02-26,19001.000000,19160.800781,18790.199219,18885.599609,18221.960938,43518
2016-02-29,18820.000000,19400.000000,18450.300781,18900.599609,18236.435547,53194
2016-03-01,18950.000000,19360.000000,18900.000000,19184.300781,18510.167969,79542
2016-03-02,19500.000000,19500.000000,19223.199219,19321.900391,18642.931641,73864
2016-03-03,19430.000000,19431.000000,19252.000000,19328.400391,18649.203125,45045
2016-03-04,19400.000000,19400.000000,19101.000000,19258.500000,18581.759766,23201
2016-03-08,19200.000000,19995.000000,19150.000000,19802.099609,19106.257813,103545
2016-03-09,19836.000000,20272.500000,19777.400391,19933.800781,19233.330078,79969
2016-03-10,19950.000000,20010.000000,19700.199219,19799.900391,19104.136719,94239
2016-03-11,19820.000000,20127.800781,19715.000000,20004.000000,19301.064453,47331
2016-03-14,20200.000000,20250.000000,19800.000000,19849.800781,19152.283203,72891
2016-03-15,19874.800781,19874.800781,19461.000000,19548.300781,18861.376953,135959
2016-03-16,19540.900391,19540.900391,18655.000000,18693.400391,18036.517578,94011
2016-03-17,18780.000000,18800.000000,17995.000000,18036.199219,17402.412109,93859
2016-03-18,18051.000000,18494.000000,17895.000000,18413.400391,17766.359375,73659
2016-03-21,18564.000000,18600.000000,18180.000000,18356.300781,17711.263672,45715
2016-03-22,18500.000000,18500.000000,18002.000000,18236.699219,17692.246094,35649
2016-03-23,18299.000000,18699.800781,18003.000000,18554.099609,18000.171875,45827
2016-03-28,18597.000000,18654.500000,18330.000000,18410.300781,17860.666016,28647
2016-03-29,18450.000000,18750.000000,18181.099609,18633.400391,18077.103516,40170
2016-03-30,18799.800781,18833.000000,18533.400391,18736.800781,18177.417969,54147
2016-03-31,18825.000000,19350.000000,18549.400391,19180.599609,18607.966797,163329
2016-04-01,19080.599609,19450.000000,18910.800781,19254.099609,18679.273438,80018
2016-04-04,19384.000000,19571.000000,19285.099609,19503.900391,18921.617188,50596
2016-04-05,19400.000000,19448.900391,18642.099609,18735.500000,18176.156250,48652
2016-04-06,18834.000000,19225.400391,18635.500000,19179.800781,18607.191406,33880
2016-04-07,19150.000000,19197.900391,18779.800781,18884.099609,18320.320313,20678
2016-04-08,18935.000000,19290.800781,18805.099609,19181.199219,18608.548828,25630
2016-04-11,19160.000000,19425.000000,19000.000000,19388.900391,18810.050781,28504
2016-04-12,19320.000000,19600.000000,19311.000000,19557.800781,18973.906250,54241
2016-04-13,19657.800781,19968.000000,19557.800781,19896.300781,19302.300781,85559
2016-04-18,19917.199219,20600.000000,19917.199219,20268.300781,19663.199219,54538
2016-04-20,20330.099609,20579.199219,20250.099609,20511.199219,19898.843750,51992
2016-04-21,20530.000000,20699.800781,20200.000000,20328.800781,19721.888672,36260
2016-04-22,20229.000000,20374.800781,20101.000000,20169.900391,19567.732422,24141
2016-04-25,20190.000000,20190.000000,19909.900391,19945.400391,19349.937500,29389
2016-04-26,19945.000000,20325.000000,19850.000000,20148.400391,19546.875000,51001
2016-04-27,20168.699219,20200.800781,20060.000000,20114.300781,19513.792969,28384
2016-04-28,20199.000000,20373.400391,20070.000000,20292.900391,19687.060547,45921
2016-04-29,20289.000000,20289.900391,19950.099609,20035.000000,19436.857422,30418
2016-05-02,19984.900391,20130.000000,19800.000000,19854.300781,19261.558594,32622
2016-05-03,19964.000000,20279.900391,19800.000000,19981.500000,19384.957031,39406
2016-05-04,19999.900391,20088.599609,19608.099609,19760.800781,19170.845703,25545
2016-05-05,19870.000000,20000.000000,19214.599609,19686.699219,19098.957031,152412
2016-05-06,19768.699219,20349.000000,19620.000000,20215.900391,19612.361328,62830
2016-05-09,20399.599609,20500.000000,20280.599609,20483.199219,19871.679688,36800
2016-05-10,20499.000000,20499.000000,20079.199219,20239.199219,19634.964844,41324
2016-05-11,20100.000000,20160.000000,19908.400391,19976.800781,19380.396484,20679
2016-05-12,20004.000000,20244.000000,19701.000000,19753.099609,19163.375000,63011
2016-05-13,18900.099609,19553.599609,18380.000000,18992.800781,18425.777344,1431668
2016-05-16,19150.000000,19210.000000,18850.000000,19063.199219,18494.072266,50457
2016-05-17,19101.000000,19163.199219,18555.199219,18601.699219,18046.351563,49476
2016-05-18,18509.000000,18817.800781,18321.199219,18720.000000,18161.119141,48024
2016-05-19,18750.000000,18762.800781,18100.000000,18200.699219,17657.324219,38027
2016-05-20,18260.000000,18350.000000,18125.000000,18280.699219,17734.933594,58713
2016-05-23,18380.000000,18440.000000,18200.000000,18268.099609,17722.710938,28228
2016-05-24,18268.099609,18297.900391,18010.000000,18177.300781,17634.625000,33560
2016-05-25,18300.000000,18560.000000,18266.300781,18530.699219,17977.470703,28001
2016-05-26,18530.000000,18670.000000,18311.400391,18394.300781,17845.144531,129076
2016-05-27,18494.000000,18799.000000,18425.199219,18742.300781,18182.753906,27129
2016-05-30,18711.000000,18811.000000,18600.000000,18741.699219,18182.169922,20513
2016-05-31,18839.400391,18849.199219,18270.000000,18485.800781,17933.914063,64395
2016-06-01,18500.000000,18809.000000,18500.000000,18713.199219,18154.523438,61178
2016-06-02,18701.000000,18920.000000,18652.099609,18806.800781,18245.330078,23820
2016-06-03,18806.000000,18898.000000,18626.199219,18787.000000,18226.117188,36199
2016-06-06,18785.000000,19065.500000,18749.000000,18994.900391,18427.812500,47867
2016-06-07,19090.000000,19143.900391,18716.300781,18828.099609,18265.992188,31957
2016-06-08,18920.000000,18920.000000,18689.800781,18824.599609,18262.597656,15021
2016-06-09,18850.000000,18888.099609,18538.199219,18584.000000,18029.177734,14255
2016-06-10,18545.099609,18700.000000,18434.000000,18620.199219,18064.298828,27958
2016-06-13,18500.000000,18552.699219,18277.699219,18447.699219,17896.947266,20386
2016-06-14,18475.000000,18809.900391,18350.000000,18753.699219,18193.812500,23041
2016-06-15,18780.000000,18829.800781,18570.000000,18637.199219,18080.789063,35005
2016-06-16,18600.000000,18897.000000,18505.400391,18827.699219,18265.603516,29359
2016-06-17,18830.099609,18893.599609,18675.000000,18779.099609,18218.453125,22454
2016-06-20,18721.099609,18757.500000,18610.000000,18660.599609,18103.494141,20556
2016-06-21,18747.000000,18830.800781,18636.699219,18713.199219,18154.523438,17417
2016-06-22,18695.000000,18800.000000,18675.800781,18787.599609,18226.699219,14449
2016-06-23,18711.000000,18787.800781,18600.099609,18659.400391,18102.330078,21701
2016-06-24,18388.000000,18726.000000,18000.000000,18662.199219,18105.044922,36750
2016-06-27,18662.199219,18748.300781,18430.300781,18710.699219,18152.097656,22888
2016-06-28,18690.000000,19225.699219,18689.900391,19166.300781,18594.095703,42238
2016-06-29,19289.699219,19349.300781,19067.800781,19116.199219,18545.490234,32587
2016-06-30,19300.000000,19306.900391,19133.199219,19222.400391,18648.521484,44664
2016-07-01,19222.000000,19450.000000,19050.199219,19155.099609,18583.232422,48199
2016-07-04,19350.000000,19640.000000,19250.000000,19492.199219,18910.265625,41668
2016-07-05,19500.000000,19500.000000,19325.199219,19431.400391,18851.279297,20311
2016-07-07,19499.000000,19649.000000,19300.000000,19593.099609,19008.152344,23864
2016-07-08,19600.000000,19620.000000,19400.000000,19451.599609,18870.878906,29761
2016-07-11,19619.900391,19644.900391,19480.000000,19546.099609,18962.556641,26337
2016-07-12,19502.000000,19774.800781,19502.000000,19677.099609,19089.648438,24552
2016-07-13,19621.800781,19700.000000,19411.000000,19536.599609,18953.339844,28527
2016-07-14,19521.000000,19600.000000,19450.000000,19517.099609,18934.421875,20618
2016-07-15,19535.000000,19865.000000,19525.000000,19781.099609,19190.542969,29759
2016-07-18,19800.000000,19999.000000,19800.000000,19954.199219,19358.474609,23776
2016-07-19,19907.000000,19980.000000,19532.000000,19709.900391,19121.466797,26915
2016-07-20,19655.000000,19889.300781,19655.000000,19849.800781,19257.191406,15313
2016-07-21,19750.000000,19949.000000,19700.000000,19755.000000,19165.218750,12331
2016-07-22,19825.000000,19858.599609,19610.000000,19812.500000,19221.003906,15119
2016-07-25,19850.000000,20040.000000,19771.199219,19972.099609,19375.837891,23576
2016-07-26,19980.000000,20149.000000,19850.000000,20112.199219,19511.753906,29166
2016-07-27,20132.400391,20445.000000,20080.000000,20339.800781,19732.560547,35615
2016-07-28,20499.000000,21249.000000,20460.099609,21099.800781,20469.875000,136322
2016-07-29,21599.000000,22520.000000,21521.099609,22460.800781,21790.238281,199141
2016-08-01,22749.800781,22853.900391,22211.099609,22325.199219,21658.685547,89552
2016-08-02,22351.099609,22550.000000,21800.000000,21846.400391,21194.181641,48756
2016-08-03,21979.900391,22160.800781,21240.099609,21368.400391,20730.453125,63364
2016-08-04,21582.099609,21641.500000,21005.000000,21404.000000,20764.988281,47594
2016-08-05,21600.000000,22299.000000,21516.400391,22223.199219,21559.732422,48333
2016-08-08,22430.900391,22480.800781,22079.199219,22431.699219,21762.005859,28994
2016-08-09,22489.000000,22489.000000,21765.800781,22082.400391,21423.138672,25730
2016-08-10,22082.400391,22087.300781,21620.300781,21739.699219,21090.666016,31457
2016-08-11,21735.000000,22400.000000,21525.199219,22268.300781,21603.486328,44439
2016-08-12,22359.900391,22523.000000,22079.199219,22321.599609,21655.193359,32342
2016-08-16,22334.800781,22649.000000,22141.199219,22461.699219,21791.113281,41238
2016-08-17,22500.000000,22500.000000,22212.099609,22348.099609,21680.902344,22529
2016-08-18,22348.000000,22480.900391,22078.099609,22174.800781,21512.777344,20215
2016-08-19,22279.000000,22399.900391,21713.000000,21777.300781,21127.144531,30560
2016-08-22,21795.000000,21959.900391,21547.300781,21795.000000,21144.314453,32520
2016-08-23,21749.000000,22061.000000,21654.000000,22009.800781,21352.705078,23027
2016-08-24,22168.000000,22230.000000,21890.000000,22132.199219,21471.449219,28828
2016-08-25,22230.000000,22353.500000,21971.300781,22090.599609,21431.089844,40151
2016-08-26,22122.000000,22350.000000,22100.000000,22331.000000,21664.314453,23347
2016-08-29,22300.000000,22350.000000,22160.000000,22308.099609,21642.097656,46540
2016-08-30,22400.000000,23084.000000,22175.900391,23043.099609,22355.154297,59546
2016-08-31,23100.000000,23429.199219,22601.000000,22750.900391,22071.677734,143618
2016-09-01,22751.000000,22950.099609,22675.400391,22774.199219,22094.283203,36586
2016-09-02,22890.000000,23024.199219,22755.000000,22817.000000,22135.806641,30121
2016-09-06,22841.000000,23045.199219,22827.000000,22948.300781,22263.187500,43845
2016-09-07,23124.000000,23124.000000,22810.000000,22972.800781,22286.957031,44872
2016-09-08,22972.800781,23499.000000,22858.000000,23419.199219,22720.025391,38488
2016-09-09,23449.000000,23572.900391,22860.900391,22925.099609,22240.675781,32036
2016-09-12,22695.800781,22825.000000,22445.199219,22741.400391,22062.462891,65298
2016-09-14,22882.000000,22914.000000,22350.000000,22598.199219,21923.535156,58070
2016-09-15,22600.000000,22679.900391,22266.099609,22440.099609,21770.158203,39284
2016-09-16,22501.099609,23239.900391,22501.099609,23135.199219,22444.503906,55294
2016-09-19,23043.000000,23332.800781,23000.000000,23129.199219,22438.681641,29134
2016-09-20,23260.500000,23545.099609,23156.099609,23427.800781,22728.371094,55909
2016-09-21,23420.000000,24280.000000,23333.699219,24198.699219,23476.253906,95652
2016-09-22,24415.000000,24850.000000,24265.800781,24808.900391,24068.236328,71474
2016-09-23,24844.000000,25000.000000,24550.000000,24853.199219,24111.214844,53795
2016-09-26,24840.000000,24995.000000,24605.000000,24693.800781,23956.574219,52009
2016-09-27,24752.000000,24850.000000,24480.000000,24643.199219,23907.482422,32364
2016-09-28,24625.000000,26045.000000,24620.099609,25786.599609,25016.750000,102186
2016-09-29,26344.000000,26641.300781,24451.500000,24918.300781,24174.373047,138500
2016-09-30,25149.800781,25550.000000,24549.400391,24827.800781,24086.572266,72690
2016-10-03,25320.000000,25969.000000,25143.500000,25796.199219,25026.062500,55210
2016-10-04,25989.699219,26077.400391,25542.000000,25842.400391,25070.882813,39827
2016-10-05,25850.000000,26345.900391,25612.199219,26281.300781,25496.681641,39397
2016-10-06,26280.000000,26505.000000,26061.300781,26240.800781,25457.390625,38261
2016-10-07,26340.000000,26340.000000,25750.099609,25810.400391,25039.837891,25969
2016-10-10,25915.199219,26082.000000,25761.800781,25804.599609,25034.210938,20010
2016-10-13,25700.000000,25978.000000,25567.199219,25803.199219,25032.853516,49996
2016-10-14,25987.800781,25990.000000,25330.900391,25400.199219,24641.880859,45733
2016-10-17,25430.099609,25578.199219,24564.900391,24647.400391,23911.558594,45648
2016-10-18,24795.000000,25220.300781,24700.000000,25069.099609,24320.667969,41222
2016-10-19,25110.000000,25299.000000,24900.000000,24978.199219,24232.482422,22366
2016-10-20,25140.000000,25240.000000,24800.000000,24988.599609,24242.572266,27484
2016-10-21,25124.000000,25193.800781,24815.000000,25122.199219,24372.183594,17880
2016-10-24,25200.000000,25323.000000,24830.099609,24914.400391,24170.587891,18311
2016-10-25,24920.000000,25023.900391,24599.699219,24631.000000,23895.646484,33405
2016-10-26,24718.000000,24798.900391,24159.599609,24418.800781,23689.783203,37644
2016-10-27,24460.000000,24724.000000,24058.900391,24491.800781,23760.603516,50974
2016-10-28,24760.000000,24799.000000,23676.300781,24020.000000,23302.890625,95398
2016-11-01,24350.000000,25520.900391,24301.300781,25321.000000,24565.046875,88482
2016-11-02,25067.800781,25183.900391,24731.199219,24779.800781,24040.005859,36014
2016-11-03,24830.000000,25100.000000,24402.000000,24549.400391,23816.486328,26096
2016-11-04,24640.000000,24745.099609,23774.900391,23929.800781,23215.382813,33112
2016-11-07,24271.900391,24584.900391,23955.099609,24021.599609,23304.441406,27450
2016-11-08,24211.000000,24485.000000,23886.099609,24267.800781,23543.292969,24885
2016-11-09,23000.000000,23779.900391,21842.000000,23331.199219,22634.652344,56053
2016-11-10,23899.300781,23999.000000,22890.900391,23066.199219,22377.564453,36155
2016-11-11,22896.699219,22896.699219,21573.000000,21685.199219,21037.791016,62471
2016-11-15,21740.000000,21740.000000,19530.000000,20281.199219,19675.712891,153241
2016-11-16,20700.000000,21800.000000,20010.000000,21116.699219,20486.265625,151643
2016-11-17,21148.500000,21400.000000,20663.099609,21036.000000,20407.976563,57704
2016-11-18,21188.000000,21934.199219,20881.099609,21792.300781,21141.699219,75234
2016-11-21,21999.900391,21999.900391,20103.000000,20361.599609,19753.710938,85743
2016-11-22,20611.300781,20988.199219,20172.099609,20653.099609,20036.507813,72049
2016-11-23,20850.099609,21466.000000,20649.900391,20960.300781,20334.539063,70147
2016-11-24,20775.000000,20775.000000,20222.000000,20356.599609,19748.859375,74821
2016-11-25,20606.599609,20699.000000,19936.699219,20222.599609,19618.859375,88986
2016-11-28,20249.900391,20649.900391,20000.000000,20213.900391,19610.421875,109774
2016-11-29,20475.000000,21440.000000,20327.300781,21294.099609,20658.369141,112384
2016-11-30,21500.000000,21770.800781,21123.300781,21619.800781,20974.349609,89239
2016-12-01,21750.000000,22444.000000,21621.300781,22202.199219,21539.357422,129754
2016-12-02,22202.000000,22947.900391,22126.099609,22756.199219,22076.822266,183006
2016-12-05,22600.000000,23189.000000,22600.000000,22748.300781,22069.156250,72589
2016-12-06,22845.000000,22988.000000,22380.099609,22457.500000,21787.037109,37037
2016-12-07,22624.000000,23516.800781,22511.199219,23382.000000,22683.935547,111773
2016-12-08,23650.000000,23700.099609,23056.000000,23249.800781,22555.683594,70360
2016-12-09,23499.400391,23623.800781,22785.099609,22844.300781,22162.292969,76451
2016-12-12,22800.000000,23094.800781,22051.000000,22179.199219,21517.042969,46183
2016-12-13,22179.199219,22486.000000,22017.400391,22334.099609,21667.322266,50086
2016-12-14,22584.099609,22584.099609,21711.199219,21801.599609,21150.718750,43640
2016-12-15,21625.099609,22066.800781,21465.000000,21515.300781,20872.968750,50765
2016-12-16,21570.000000,21927.000000,21500.000000,21759.099609,21109.488281,71578
2016-12-19,21700.000000,21700.000000,21500.000000,21600.800781,20955.916016,21556
2016-12-20,21750.000000,21750.000000,21100.000000,21156.199219,20524.585938,28649
2016-12-21,21275.000000,21626.599609,21211.199219,21304.699219,20668.654297,30999
2016-12-22,21300.000000,21545.199219,21150.000000,21305.300781,20669.238281,80407
2016-12-23,21350.000000,21437.800781,20788.000000,20921.900391,20297.283203,40958
2016-12-26,20800.000000,20875.800781,20228.000000,20272.800781,19667.560547,34006
2016-12-27,20302.000000,20830.000000,20292.000000,20701.099609,20083.074219,34474
2016-12-28,20759.000000,21000.000000,20730.000000,20884.800781,20261.291016,34977
2016-12-29,20910.000000,21584.699219,20650.000000,21491.199219,20849.587891,61448
2016-12-30,21600.000000,21900.000000,21600.000000,21803.099609,21152.173828,34174
2017-01-02,22400.000000,22848.000000,22301.099609,22523.900391,21851.457031,67606
2017-01-03,22555.000000,22649.900391,22321.599609,22500.699219,21828.949219,35273
2017-01-04,22590.000000,22615.699219,22088.800781,22196.500000,21533.832031,28860
2017-01-05,22315.400391,22494.900391,22218.099609,22324.300781,21657.816406,74073
2017-01-06,22424.300781,22851.400391,22350.099609,22717.800781,22039.568359,49716
2017-01-09,22899.000000,23166.699219,22850.000000,22999.900391,22313.244141,44374
2017-01-10,23053.099609,23217.699219,22690.000000,23005.000000,22318.193359,33229
2017-01-11,23055.500000,23320.000000,22935.000000,23161.300781,22469.826172,39825
2017-01-12,23276.199219,23341.800781,22785.000000,22826.500000,22145.021484,38026
2017-01-13,23000.000000,23000.000000,22679.199219,22793.599609,22113.105469,21848
